CCCCCCCC/C=C\CCCCCCCC(N)=O,0
CCCCCCCCn1sccc1=O,1
OC[C@H](O)[C@@H](O)[C@H](O)CO,0
NCCOS(=O)(=O)O,0
CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.CCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-],1
CCc1cc(C2=C(C(=O)[O-])N(c3ccccc3C(F)(F)F)S(=O)(=O)c3ccccc32)cc2c1OCO2,0
O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mg+2],0
O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1,0
NNC(=O)OCc1ccccc1,0
CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N/O)cc1)C1CCCCC1,0
CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccn4ncccc43)CS[C@H]12)c1nsc(N)n1,0
CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-],0
CCCC[n+]1cccc(C)c1,0
Oc1ccc(C2(c3ccc(O)cc3)c3ccccc3-c3ccccc32)cc1,1
N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,1
CN(C)C(=O)C(c1ccccc1)c1ccccc1,0
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.O=C(O)CCC(=O)O,0
COC(=O)c1ccc(C)cc1,0
CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,0
CCOC(=O)CP(=O)(OCC)OCC,0
CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,0
CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,0
COc1ccc(Cc2cnc(N)nc2N)cc1OC,0
NC(=O)[O-],0
Cl[Pd]Cl,0
COc1cccc(Br)c1,0
COC(N)=O,0
Oc1c(Br)cc(Br)c2cccnc12,1
CCCCCCCCSCCO,0
CC1CC(=O)CC(C)(C)C1,0
Oc1ccc2c(c1)OC[C@@H](N1CCC(O)(c3ccc(F)cc3)CC1)[C@H]2O,0
Cc1ccc2ccccc2c1,0
CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1,1
CNC(=O)N(C)c1nnc(C(C)(C)C)s1,0
CCCCCCCC/C=C\CCCCCCCC(=O)OCC,0
CC(C)(C1CCC(O)CC1)C1CCC(O)CC1,0
O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1,0
CCCCCC(=O)OCC,0
O=C1CCCCCCCCCCCCCCO1,0
CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,0
CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)[O-])[C@H]1O[C@](CC)([C@H]2CC[C@](O)(CC)[C@H](C)O2)C[C@@H]1C,1
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0
CCOC(=O)[C@@H](C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1,0
CCCCC(CC)C(=O)[O-],0
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,0
CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC,1
CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2c3cccc(CCCC(=O)[O-])c3O[C@H]2C[C@H]1O,0
BrCCc1ccccc1,0
NC(=O)Nc1nc2ccccc2[nH]1,0
C=Cc1ccc(C)cc1,0
CCCOc1ccc2[nH]c(NC(=O)OC)nc2c1,1
CN1CC(=O)N=C1NC(=O)Nc1cccc(Cl)c1,0
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,0
CCC[Si](OC)(OC)OC,0
CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O,1
CC(C)(C(=O)c1cccnc1)c1cccnc1,0
CCCCCCOc1ccccc1C(=O)O,0
CC(C(=O)O)c1ccc(C2CCCCC2)c2ccccc12,0
C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccccc12,0
C=CCc1ccc(OC)cc1,0
O=C(NS(=O)(=O)/C=C/c1cccs1)c1ccc(F)cc1Br,1
CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,0
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,0
COCC(C)O,0
CC(=O)OC(C)C(=O)OCC[N+](C)(C)C.CC(=O)OC(C)C(=O)OCC[N+](C)(C)C.O=S(=O)([O-])c1cccc2c(S(=O)(=O)[O-])cccc12,0
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,1
CC(C)COC(=O)c1ccccc1,0
CC(=O)Nc1ccc(OC(=O)c2ccccc2O)cc1,0
CC1(C)CC(N)CC(C)(CN)C1,0
C/C(=C(/CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,0
CC(=O)C1C(=O)C=C(C)OC1=O,0
O=C1CCCC=CCCCCCCCCCC1,0
O=C1CCCc2ccccc21,0
O=C1NC(=O)C(=O)C(=O)N1,0
Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl,1
C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,1
O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl,0
CC1=C(C)C(=O)C(CCCCC#CCCCC#CCO)=C(C)C1=O,0
CNc1ccccc1,0
O=[N+]([O-])c1cccc(O)c1,0
CC(=O)c1ccccc1O,0
S=C1NC=NC2N=CNC12,1
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,0
CCCCOCCOC(=O)c1ccccc1C(=O)OCCOCCCC,0
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,0
CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,0
COc1cc([N+](=O)[O-])ccc1N,0
C=CCCC=C,0
NC(=O)OCC(COC(N)=O)c1ccccc1,0
C1CSCCS1,0
c1cc(CCCc2ccncc2)ccn1,0
O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl,1
Nc1ccc(N=Nc2ccccc2)c(N)n1,1
CCCCOCCO,0
COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,1
CCOCn1c(-c2ccc(Cl)cc2)c(C#N)c(Br)c1C(F)(F)F,1
CC1=NC(C)OC1C,0
Cc1ccc(C(=O)c2ccccc2)cc1,0
CC(C)(C)OC(=O)N1C[C@@H](F)C[C@H]1C(=O)O,0
O=[N+]([O-])c1ccc([O-])cc1,0
O=[Mo](=O)=O,0
O=C(O)c1nc(Cl)c(Cl)c(Cl)c1Cl,0
CC1=C(C(=O)Nc2ccccc2)SCCO1,0
CC1CN1,0
O=C1O[Pt]2(N[C@@H]3CCCC[C@H]3N2)OC1=O,1
COc1ccc(C(=O)/C(Br)=C\C(=O)[O-])cc1,1
Nc1ccc(O)cc1,1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1
Clc1nc2ccccc2nc1Cl,0
CC(C)CCCCCOC(=O)CCS,0
CCCCCCC(C)O,0
COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,1
Cc1ccc(Cl)cc1,0
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,1
CCOc1ccc(NC(=O)CC(C)O)cc1,0
Clc1ccc2cc3ccccc3cc2c1,1
CCc1nn(C2CCCCC2)c2cc([C@]3(C#N)CC[C@@H](C(=O)O)CC3)ccc12,1
CCCCC(CC)COC(=O)/C=C\C(=O)OCC(CC)CCCC,0
Cc1cccc2nccnc12,0
CCC(=O)/C=C/C1C(C)=CCCC1(C)C,0
CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,0
COc1cc(N)c(Cl)cc1C(=O)NC1CN2CCC1CC2,0
CCCCCCCC(=O)CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)OC(C)C,1
CCCCNC(=S)NCCCC,0
O=C(CCl)C(Cl)Cl,1
c1ccc(B(c2ccccc2)c2ccccc2)cc1,0
O=C(c1ccccc1)C1(O)CCCCC1,0
CN(N=O)c1ccccc1,0
COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)CCC(=O)O,0
[Fe+2],0
O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,0
COCCOc1cc2cc(C(=O)NC3CCN(C(C)C)CC3)n(CC(=O)Nc3ccc(Cl)cn3)c2cn1,0
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,1
CC(C)(CCl)C(=O)Cl,0
COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,0
CCC(=O)OC(C)c1ccccc1,0
O=C(c1cc2ccccc2o1)N1CCN(Cc2ccccc2)CC1,0
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1,0
O=c1ccc2ccccc2o1,0
CC(C)=CC1C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,0
CCCCCCCCP(=O)(O)O,0
CCCCCCCCCCCCCCCCI,0
O=[Se](O)O,1
COC(=O)c1ccc(CBr)cc1,0
Cc1cc(C)cc(C(=O)OC2C[C@@H]3CC[C@H](C2)N3C)c1,0
C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,0
C[C@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CCc1ccccc1,1
N#CCCOCCOCCC#N,0
OCCCCCO,0
ClC(Cl)(Br)Br,0
O=C([O-])c1ccccc1O,0
CCCCCCCCCCCC(=O)OC,0
CN(C)CCN(Cc1cccs1)c1ccccn1,0
CC(C)OC(=O)Nc1ccc2[nH]c(-c3cscn3)nc2c1,1
CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,0
CCCCNS(=O)(=O)c1ccccc1,0
c1cnc2c(c1)ccc1cccnc12,1
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,1
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,1
Clc1ccc(C(Cl)(Cl)Cl)cc1Cl,0
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,0
Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,0
NC(=O)OC[C@@H]1[C@H](NC(=O)/C(=N\OCC(=O)[O-])c2csc(N)n2)C(=O)N1S(=O)(=O)[O-],0
CCOC(=O)[C@]1(c2ccccc2)Oc2ccccc2[C@@H]1N,0
CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12.O=C(O)CC(O)(CC(=O)O)C(=O)O,0
CCCCCCCCCO,0
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,1
c1ccc(C(O[C@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1,0
N=C(N)NN.N=C(N)NN,0
Clc1sc(Cl)c(Cl)c1Cl,0
S=C1SCN(Cc2ccccc2)CN1Cc1ccccc1,0
CC(=O)O[Cr](O)OC(C)=O.CC(=O)O[Cr](O)OC(C)=O.CC(=O)O[Cr](OC(C)=O)OC(C)=O,0
COc1ccccc1N1CCNCC1,0
COc1ccc(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@@H](n3cnc4c(N(C)C)ncnc43)[C@@H]2O)cc1,1
CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-],0
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,0
CC(C)NCC(O)c1ccccc1Cl,0
C=CC(=C)C,0
O=C([N-]S(=O)(=O)/C=C/c1ccccc1)c1ccc(F)cc1Cl,1
C[N+](C)(C)Cc1ccccc1,0
CCCOc1ccc2nc(NC(=O)OC)sc2c1,1
CCOc1ccccc1O,0
CCCCNc1ccccc1,0
Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1,0
CC1CN1P(=O)(N1CC1C)N1CC1C,0
N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12,1
c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,1
CC(C)C(Br)C(=O)NC(N)=O,0
O=C(O)c1ccc(O)c(O)c1,0
CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,0
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,1
OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,0
CCN(Cc1ccc(Cl)nc1)/C(=C/[N+](=O)[O-])NC,0
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,0
C=CCOc1ccc(CC(=O)O)cc1Cl,0
N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,0
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)OCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,1
Cn1cc(S(C)=O)c(=O)c2ccc(F)cc21,0
CO[C@]1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)CO[C@H]21,0
BrCBr,0
C[N+](C)(C)C,0
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,1
O=C(C=Cc1ccccc1)OCCCc1ccccc1,0
Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1,1
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,1
C/C=C/C=C/CO,0
N=c1ccn2c(n1)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]12,1
C/C=C/C=C/C=O,0
Cc1cccc2ccccc12,0
CO[C@H]1O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)C42OO3,0
COc1cc(C(C)C)c2c(c1)S(=O)(=O)N(COc1cc(=O)n3cccc(OCCN4CCCCC4)c3n1)C2=O,0
COC(=O)Cc1ccccc1,0
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,0
C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1,0
CCC1(C)CC(=O)NC(=O)C1,0
CCC(C)=NO,0
COc1cc(O)cc(O)c1,0
CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1,1
Cc1ccc2ccccc2c1[N+](=O)[O-],0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,1
CCOP(=O)([O-])C(N)=O,0
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,1
O=Cc1ccccc1C=O,1
CN1C(C(=O)Nc2ccccn2)C(=O)c2sc(Cl)cc2S1(=O)=O,0
Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,1
O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,0
Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C,0
O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,0
CC(C)(C)OC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc1-2,0
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1,1
CCn1cc[n+](C)c1C.O=S(=O)([O-])C(F)(F)F,0
C=C(C)C(=O)OCCOP(=O)(O)OCCOC(=O)C(=C)C,0
Nc1ccccc1C(=O)O,0
CNC(=O)N(c1ccccc1)c1ccccc1,0
O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,1
BrC(Br)C(Br)(Br)Br,1
ClC=CCl,0
COc1ccc(N)cc1N,1
O=C(N[C@@H](c1ccccc1)[C@@H]1CCCCN1)c1cccc(C(F)(F)F)c1Cl,0
NC(=O)N(O)[C@@H]1C=C[C@H](Oc2cccc(Oc3ccc(F)cc3)c2)C1,0
CO[Si](C)(C)OC,0
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,0
O=C([O-])c1ccc2c(c1)nc(C(=O)NC1CCN(C3CC3)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,0
CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0
COc1cc(C=O)cc2c1[C@H](COC(N)=O)[C@]1(OC(C)=O)ON2C[C@H]2[C@@H]1N2C(C)=O,1
COc1nn(CSP(=S)(OC)OC)c(=O)s1,0
COC(OC)(C(=O)c1ccccc1)c1ccccc1,0
O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0
Cc1ccc2c(n1)Oc1ccc(C(C)C(=O)OCC(=O)N(C)C)cc1C2,0
OCCNCc1ccccc1,0
C1CCC(NC2CCCCC2)CC1,0
O=S(c1cc(Cl)cc(Cl)c1O)c1cc(Cl)cc(Cl)c1O,1
NN,0
CC(NN)c1ccccc1,0
[PbH2+2],0
CCCCCCCCCCCCCC(=O)OC,0
COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O,0
OCC(O)CCl,0
CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)OC,0
CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,0
COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC,0
Cc1ccccc1O,0
COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,0
CC(=O)Nc1ccc(S(N)(=O)=O)cc1,0
O=C(CS)Nc1ccccc1,1
CC(C)(O)C#CC(C)(C)O,0
CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,0
CCC(C)c1cccc(C(C)CC)c1O,0
O=c1[nH]cc(F)c(=O)[nH]1,1
C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F,0
CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,0
C=C(C)C(=O)OCCCCCC,0
CC(C)CC(C)O,0
CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,0
COC(OC)OC,0
O=[N+]([O-])c1ccccc1Nc1ccccc1,0
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,1
CCN[C@H](C)Cc1cccc(C(F)(F)F)c1,0
CC1=CC(=O)[C@H]2C[C@@H]1C2(C)C,0
CC(C)CCCCCCCOP(OCCCCCCCC(C)C)Oc1ccccc1,0
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O,0
CCCCCCCCCOCC1CO1,0
c1ccc(CNCc2ccccc2)cc1,0
Cc1ccccc1CCO,0
CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,0
C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-],0
Cc1cc(=O)oc2cc(O)ccc12,1
O=C(Nc1cccc(Cl)c1)OCC#CCCl,1
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,0
C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,1
CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,0
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,0
CC=CC(=O)CC,0
NCCNCCN,0
